Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 10/05  24:00:00,81999537.18888925,0.0,6241575.494996555 
 10/06  01:00:00,85257735.16130164,0.0,3339296.514321888 
 10/06  02:00:00,88269217.46054532,0.0,3339296.514321888 
 10/06  03:00:00,86699218.99427786,0.0,5993790.579074129 
 10/06  04:00:00,90845257.60008685,0.0,3339296.514321888 
 10/06  05:00:00,95228935.29382479,0.0,3339296.514321888 
 10/06  06:00:00,96966055.84526706,0.0,5993900.428041901 
 10/06  07:00:00,98053903.63751236,0.0,3339296.514321888 
 10/06  08:00:00,8380.604334132186,0.0,6241216.295180345 
 10/06  09:00:00,0.0,0.0,6407686.61303151 
 10/06  10:00:00,0.0,0.0,6407847.943219662 
 10/06  11:00:00,0.0,0.0,3339296.514321888 
 10/06  12:00:00,0.0,0.0,6069131.513390107 
 10/06  13:00:00,0.0,0.0,3339296.514321888 
 10/06  14:00:00,0.0,0.0,6069174.807175875 
 10/06  15:00:00,0.0,0.0,3339296.514321888 
 10/06  16:00:00,0.0,0.0,5224883.180039085 
 10/06  17:00:00,0.0,0.0,4183079.684398383 
 10/06  18:00:00,0.0,0.0,6272281.58215606 
 10/06  19:00:00,0.0,0.0,4668272.801676262 
 10/06  20:00:00,92816505.48741105,0.0,4942963.321522638 
 10/06  21:00:00,106340813.01682663,0.0,6272489.254847594 
 10/06  22:00:00,104446572.54263955,0.0,6241923.1479074545 
 10/06  23:00:00,115606296.12904242,0.0,4657768.311643695 
 10/06  24:00:00,136658957.10120276,0.0,4922810.236595029 
 10/07  01:00:00,144774910.9970974,0.0,5669247.561338151 
 10/07  02:00:00,148097034.08358806,0.0,3663753.0619864143 
 10/07  03:00:00,125326350.6102741,0.0,3339296.514321888 
 10/07  04:00:00,102603511.83523649,0.0,3339296.514321888 
 10/07  05:00:00,103538495.92769903,0.0,5993998.950770551 
 10/07  06:00:00,108083867.02847877,0.0,3339296.514321888 
 10/07  07:00:00,117238241.55427895,0.0,6241829.205791007 
 10/07  08:00:00,6951293.5950943045,0.0,3339296.514321888 
 10/07  09:00:00,11458793.926544547,0.0,6408134.002657179 
 10/07  10:00:00,848717.9095420743,0.0,6407707.179788567 
 10/07  11:00:00,0.0,0.0,6068546.612223003 
 10/07  12:00:00,0.0,0.0,3339296.514321888 
 10/07  13:00:00,0.0,0.0,6069198.476302041 
 10/07  14:00:00,0.0,0.0,3339296.514321888 
 10/07  15:00:00,0.0,0.0,3339296.514321888 
 10/07  16:00:00,0.0,0.0,6068836.5521412045 
 10/07  17:00:00,0.0,0.0,3339296.514321888 
 10/07  18:00:00,0.0,0.0,6272227.729954867 
 10/07  19:00:00,135085.27300780494,0.0,6272364.834888766 
 10/07  20:00:00,108411488.11557266,0.0,6272823.80508553 
 10/07  21:00:00,111926538.23057885,0.0,3339296.514321888 
 10/07  22:00:00,118982593.14462167,0.0,6241432.684037758 
 10/07  23:00:00,127886844.5627036,0.0,6241881.137921821 
 10/07  24:00:00,130776256.35156329,0.0,5592190.266909405 
 10/08  01:00:00,135746179.36898077,0.0,3932117.079310339 
 10/08  02:00:00,139139092.48529038,0.0,3339296.514321888 
 10/08  03:00:00,141399760.89576864,0.0,3339296.514321888 
 10/08  04:00:00,145032418.9858579,0.0,5993989.224932693 
 10/08  05:00:00,157932730.46780998,0.0,3339296.514321888 
 10/08  06:00:00,174145711.61992663,0.0,3339296.514321888 
 10/08  07:00:00,188761870.63302588,0.0,6241279.327032447 
 10/08  08:00:00,76858176.09150599,0.0,6241968.714147807 
 10/08  09:00:00,59375575.79230459,0.0,6179395.135842079 
 10/08  10:00:00,32472945.409580816,0.0,5504665.801348019 
 10/08  11:00:00,1182200.4457488938,0.0,4344179.902935459 
 10/08  12:00:00,0.0,0.0,3339296.514321888 
 10/08  13:00:00,0.0,0.0,6068869.499580102 
 10/08  14:00:00,0.0,0.0,3339296.514321888 
 10/08  15:00:00,0.0,0.0,6069196.765817698 
 10/08  16:00:00,0.0,0.0,3339296.514321888 
 10/08  17:00:00,0.0,0.0,5591769.170757448 
 10/08  18:00:00,0.0,0.0,3852664.1368129957 
 10/08  19:00:00,0.0,0.0,6272347.917469228 
 10/08  20:00:00,93852156.09163941,0.0,6272316.14075852 
 10/08  21:00:00,116885748.7997464,0.0,6272782.924093993 
 10/08  22:00:00,127624069.67895181,0.0,3339296.514321888 
 10/08  23:00:00,130323991.58512704,0.0,6241495.164634764 
 10/08  24:00:00,109520643.30847897,0.0,6241774.969497122 
 10/09  01:00:00,122929188.18685982,0.0,3339296.514321888 
 10/09  02:00:00,110745710.48474579,0.0,3339296.514321888 
 10/09  03:00:00,97112989.86243258,0.0,5993851.045967262 
 10/09  04:00:00,101332113.65818588,0.0,3339296.514321888 
 10/09  05:00:00,106012504.92128235,0.0,3339296.514321888 
 10/09  06:00:00,113652568.7324396,0.0,3339296.514321888 
 10/09  07:00:00,122129538.69581668,0.0,6241928.718023907 
 10/09  08:00:00,23732222.65415255,0.0,6241276.19607502 
 10/09  09:00:00,21061269.396179195,0.0,6408222.737424502 
 10/09  10:00:00,6250083.500409687,0.0,6407732.665494089 
 10/09  11:00:00,222963.94869744973,0.0,3339296.514321888 
 10/09  12:00:00,0.0,0.0,6068702.3789871335 
 10/09  13:00:00,0.0,0.0,3339296.514321888 
 10/09  14:00:00,0.0,0.0,3339296.514321888 
 10/09  15:00:00,0.0,0.0,6069225.717311593 
 10/09  16:00:00,0.0,0.0,3339296.514321888 
 10/09  17:00:00,0.0,0.0,6068825.275771197 
 10/09  18:00:00,0.0,0.0,5694626.0817317385 
 10/09  19:00:00,3967710.0466727493,0.0,3917093.265550638 
 10/09  20:00:00,125594894.98199064,0.0,6272074.403088715 
 10/09  21:00:00,135094243.10720724,0.0,6272342.614605827 
 10/09  22:00:00,140641583.42557517,0.0,6241922.045482186 
 10/09  23:00:00,153262826.95495957,0.0,3339296.514321888 
 10/09  24:00:00,171286312.46712914,0.0,6241283.382416099 
 10/10  01:00:00,178856152.81892908,0.0,3339296.514321888 
 10/10  02:00:00,196214049.45524338,0.0,5993945.458892517 
 10/10  03:00:00,193271923.6916976,0.0,3339296.514321888 
 10/10  04:00:00,199553764.03463376,0.0,3339296.514321888 
 10/10  05:00:00,217291339.90096986,0.0,3339296.514321888 
 10/10  06:00:00,214653672.76428097,0.0,5993702.618701704 
 10/10  07:00:00,205897285.23633543,0.0,3517490.6535452064 
 10/10  08:00:00,96920299.92306244,0.0,6062726.875787273 
 10/10  09:00:00,72599485.56124394,0.0,6408472.438169541 
 10/10  10:00:00,25074029.101980165,0.0,6408325.739258112 
 10/10  11:00:00,35864.86023800553,0.0,4677114.71959269 
 10/10  12:00:00,0.0,0.0,4730861.2898605 
 10/10  13:00:00,0.0,0.0,3339296.514321888 
 10/10  14:00:00,0.0,0.0,6069147.42183038 
 10/10  15:00:00,0.0,0.0,3339296.514321888 
 10/10  16:00:00,0.0,0.0,6069173.681710532 
 10/10  17:00:00,0.0,0.0,3339296.514321888 
 10/10  18:00:00,0.0,0.0,6272189.289952209 
 10/10  19:00:00,0.0,0.0,6272947.673648465 
 10/10  20:00:00,75837599.73840983,0.0,3339296.514321888 
 10/10  21:00:00,58575527.93652025,0.0,6272856.877040209 
 10/10  22:00:00,48404848.750031635,0.0,6241422.776360821 
 10/10  23:00:00,46389682.77563012,0.0,6241900.778912463 
 10/10  24:00:00,49071013.37656617,0.0,3339296.514321888 
 10/11  01:00:00,54609431.7365396,0.0,5993942.69824725 
 10/11  02:00:00,67030521.015689656,0.0,3339296.514321888 
 10/11  03:00:00,79542156.91242445,0.0,3339296.514321888 
 10/11  04:00:00,100186989.28047301,0.0,3655912.350454957 
 10/11  05:00:00,121471351.10052152,0.0,5677136.443713035 
 10/11  06:00:00,131586075.20509149,0.0,3339296.514321888 
 10/11  07:00:00,116006978.8863062,0.0,6241901.217985414 
 10/11  08:00:00,337140.5313615928,0.0,4462976.051841837 
 10/11  09:00:00,0.0,0.0,5503933.421434583 
 10/11  10:00:00,0.0,0.0,6124627.891183915 
 10/11  11:00:00,0.0,0.0,6069110.620552136 
 10/11  12:00:00,0.0,0.0,3339296.514321888 
 10/11  13:00:00,0.0,0.0,6068595.399647398 
 10/11  14:00:00,0.0,0.0,3339296.514321888 
 10/11  15:00:00,0.0,0.0,6069056.798548393 
 10/11  16:00:00,0.0,0.0,3339296.514321888 
 10/11  17:00:00,0.0,0.0,3339296.514321888 
 10/11  18:00:00,0.0,0.0,6272893.083246583 
 10/11  19:00:00,0.0,0.0,6272802.289755462 
 10/11  20:00:00,87170107.46767282,0.0,6272333.693505384 
 10/11  21:00:00,94177635.54340206,0.0,4807665.699002614 
 10/11  22:00:00,89779200.57857728,0.0,4788193.740281794 
 10/11  23:00:00,83794252.25387034,0.0,6241938.453629145 
 10/11  24:00:00,78187986.74764995,0.0,6241269.605575985 
 10/12  01:00:00,82618915.2750901,0.0,3339296.514321888 
 10/12  02:00:00,85375829.92661726,0.0,3339296.514321888 
 10/12  03:00:00,84564922.56888284,0.0,3339296.514321888 
 10/12  04:00:00,89975181.53524283,0.0,5993994.43648416 
 10/12  05:00:00,93218172.90701087,0.0,3339296.514321888 
 10/12  06:00:00,92105606.13743168,0.0,3339296.514321888 
 10/12  07:00:00,82834107.87219797,0.0,6241631.255213015 
 10/12  08:00:00,0.0,0.0,6241475.788594392 
 10/12  09:00:00,0.0,0.0,6407912.114730529 
 10/12  10:00:00,0.0,0.0,6408487.818171806 
 10/12  11:00:00,0.0,0.0,3339296.514321888 
 10/12  12:00:00,0.0,0.0,3339296.514321888 
 10/12  13:00:00,0.0,0.0,6069227.951463329 
 10/12  14:00:00,0.0,0.0,3339296.514321888 
 10/12  15:00:00,0.0,0.0,6069154.316945819 
 10/12  16:00:00,0.0,0.0,3339296.514321888 
 10/12  17:00:00,0.0,0.0,6068600.307201996 
 10/12  18:00:00,0.0,0.0,3339296.514321888 
 10/12  19:00:00,0.0,0.0,6272901.465302361 
 10/12  20:00:00,101081555.53566378,0.0,6272810.627005734 
 10/12  21:00:00,100281898.85048433,0.0,6272363.827879174 
 10/12  22:00:00,109806479.78057152,0.0,3741132.6765525322 
 10/12  23:00:00,100981275.19658811,0.0,5839836.453562239 
 10/12  24:00:00,106384907.36535326,0.0,6241573.69301554 
 10/13  01:00:00,112304161.68435898,0.0,3339296.514321888 
 10/13  02:00:00,124853390.11858907,0.0,3339296.514321888 
 10/13  03:00:00,133635631.50493175,0.0,5993784.598246485 
 10/13  04:00:00,122242491.5779548,0.0,3339296.514321888 
 10/13  05:00:00,130089308.422416,0.0,3339296.514321888 
 10/13  06:00:00,119661368.42801619,0.0,5993907.242002491 
 10/13  07:00:00,106385445.66582483,0.0,3339296.514321888 
 10/13  08:00:00,51253.13510932725,0.0,6241217.305374069 
 10/13  09:00:00,0.0,0.0,6407686.29154725 
 10/13  10:00:00,0.0,0.0,6407849.332313888 
 10/13  11:00:00,0.0,0.0,3339296.514321888 
 10/13  12:00:00,0.0,0.0,6069137.341600437 
 10/13  13:00:00,0.0,0.0,3339296.514321888 
 10/13  14:00:00,0.0,0.0,6069174.3904077485 
 10/13  15:00:00,0.0,0.0,3339296.514321888 
 10/13  16:00:00,0.0,0.0,5217900.283612102 
 10/13  17:00:00,0.0,0.0,4190060.4806236397 
 10/13  18:00:00,0.0,0.0,6272280.386403315 
 10/13  19:00:00,0.0,0.0,4664648.345760631 
 10/13  20:00:00,79256790.76845706,0.0,4946576.091088483 
 10/13  21:00:00,79491238.48435542,0.0,6272491.455026094 
 10/13  22:00:00,81914895.92909053,0.0,6241922.707934897 
 10/13  23:00:00,83604726.47100581,0.0,4653893.613316572 
 10/13  24:00:00,81818138.11838661,0.0,4926685.460990677 
 10/14  01:00:00,79155567.06905916,0.0,5658004.619374611 
 10/14  02:00:00,77157554.59156218,0.0,3674988.9736900753 
 10/14  03:00:00,67549187.77844079,0.0,3339296.514321888 
 10/14  04:00:00,62148232.52233339,0.0,3339296.514321888 
 10/14  05:00:00,56535473.21884076,0.0,5993998.542494776 
 10/14  06:00:00,52049842.57349065,0.0,3339296.514321888 
 10/14  07:00:00,55964041.550603926,0.0,6241832.503780402 
 10/14  08:00:00,0.0,0.0,3339296.514321888 
 10/14  09:00:00,0.0,0.0,6408131.884457396 
 10/14  10:00:00,0.0,0.0,6407706.644460274 
 10/14  11:00:00,0.0,0.0,6068857.278575864 
 10/14  12:00:00,0.0,0.0,3339296.514321888 
 10/14  13:00:00,0.0,0.0,6069198.009186508 
 10/14  14:00:00,0.0,0.0,3339296.514321888 
 10/14  15:00:00,0.0,0.0,3339296.514321888 
 10/14  16:00:00,0.0,0.0,6068832.252762731 
 10/14  17:00:00,0.0,0.0,3339296.514321888 
 10/14  18:00:00,0.0,0.0,6272620.7262430005 
 10/14  19:00:00,0.0,0.0,6272914.035124186 
 10/14  20:00:00,35413789.56744954,0.0,6272823.208718289 
 10/14  21:00:00,36676801.741814576,0.0,3339296.514321888 
 10/14  22:00:00,37172462.591881506,0.0,6241430.296137249 
 10/14  23:00:00,42310333.11836993,0.0,6241885.779159937 
 10/14  24:00:00,48713565.79201158,0.0,5586943.348201323 
 10/15  01:00:00,48346475.82356997,0.0,3936908.060829629 
 10/15  02:00:00,45816948.33193113,0.0,3339296.514321888 
 10/15  03:00:00,46163099.53058356,0.0,3339296.514321888 
 10/15  04:00:00,45650411.84792069,0.0,5993989.0514421 
 10/15  05:00:00,46010721.557783246,0.0,3339296.514321888 
 10/15  06:00:00,39017485.85035922,0.0,3339296.514321888 
 10/15  07:00:00,67457065.6181998,0.0,6241279.131221026 
 10/15  08:00:00,0.0,0.0,6241968.529227439 
 10/15  09:00:00,0.0,0.0,6178196.965274297 
 10/15  10:00:00,0.0,0.0,5504664.243507882 
 10/15  11:00:00,0.0,0.0,4345245.243178143 
 10/15  12:00:00,0.0,0.0,3339296.514321888 
 10/15  13:00:00,0.0,0.0,6068812.743408127 
 10/15  14:00:00,0.0,0.0,3339296.514321888 
 10/15  15:00:00,0.0,0.0,6069196.827588957 
 10/15  16:00:00,0.0,0.0,3339296.514321888 
 10/15  17:00:00,0.0,0.0,5592601.661199495 
 10/15  18:00:00,0.0,0.0,3851769.0281039225 
 10/15  19:00:00,444762.33534875454,0.0,6272200.47445797 
 10/15  20:00:00,129975926.0745308,0.0,6272315.6544406 
 10/15  21:00:00,126777630.34511133,0.0,6272781.811911495 
 10/15  22:00:00,149527431.33584172,0.0,3339296.514321888 
 10/15  23:00:00,169354343.35863915,0.0,6241495.897259079 
 10/15  24:00:00,162478140.20350435,0.0,6241773.867169021 
 10/16  01:00:00,173395009.57339045,0.0,3339296.514321888 
 10/16  02:00:00,189670865.4998448,0.0,3339296.514321888 
 10/16  03:00:00,185606364.52607328,0.0,5993848.024944354 
 10/16  04:00:00,172644370.3710956,0.0,3339296.514321888 
 10/16  05:00:00,160871461.8676892,0.0,3339296.514321888 
 10/16  06:00:00,152122059.1264533,0.0,3339296.514321888 
 10/16  07:00:00,147728858.0602518,0.0,6241928.8624998275 
 10/16  08:00:00,29742091.742258433,0.0,6241276.05916387 
 10/16  09:00:00,19680607.47691924,0.0,6408223.539185741 
 10/16  10:00:00,7239260.054250639,0.0,6407732.920140734 
 10/16  11:00:00,864494.4555463722,0.0,3339296.514321888 
 10/16  12:00:00,0.0,0.0,6068656.3777355105 
 10/16  13:00:00,0.0,0.0,3339296.514321888 
 10/16  14:00:00,0.0,0.0,3339296.514321888 
 10/16  15:00:00,0.0,0.0,6069225.817145789 
 10/16  16:00:00,0.0,0.0,3339296.514321888 
 10/16  17:00:00,0.0,0.0,6069152.171561789 
 10/16  18:00:00,0.0,0.0,5696058.344893003 
 10/16  19:00:00,0.0,0.0,3915639.1697306368 
 10/16  20:00:00,99284422.82807967,0.0,6272073.803392528 
 10/16  21:00:00,98485954.9786127,0.0,6272341.7595788315 
 10/16  22:00:00,97991017.50070435,0.0,6241922.275279389 
 10/16  23:00:00,98312171.41452305,0.0,3339296.514321888 
 10/16  24:00:00,100894187.62292624,0.0,6241283.098381693 
 10/17  01:00:00,106327837.60430162,0.0,3339296.514321888 
 10/17  02:00:00,110902949.10368574,0.0,5993945.673577746 
 10/17  03:00:00,113175955.29239859,0.0,3339296.514321888 
 10/17  04:00:00,114811778.71624961,0.0,3339296.514321888 
 10/17  05:00:00,122087690.55144355,0.0,3339296.514321888 
 10/17  06:00:00,133920095.99711439,0.0,5993698.771209711 
 10/17  07:00:00,142646178.6904952,0.0,3519620.4349266714 
 10/17  08:00:00,24973242.39951942,0.0,6060596.76930826 
 10/17  09:00:00,8951990.314315068,0.0,6408472.690778431 
 10/17  10:00:00,544927.3665289533,0.0,6408325.981942099 
 10/17  11:00:00,0.0,0.0,4681017.770153966 
 10/17  12:00:00,0.0,0.0,4726937.6253528735 
 10/17  13:00:00,0.0,0.0,3339296.514321888 
 10/17  14:00:00,0.0,0.0,6069143.608148342 
 10/17  15:00:00,0.0,0.0,3339296.514321888 
 10/17  16:00:00,0.0,0.0,6069173.9485057965 
 10/17  17:00:00,0.0,0.0,3339296.514321888 
 10/17  18:00:00,0.0,0.0,6272441.263826419 
 10/17  19:00:00,0.0,0.0,6272947.876071136 
 10/17  20:00:00,87418121.75284882,0.0,3339296.514321888 
 10/17  21:00:00,90175588.72846332,0.0,6272857.069947964 
 10/17  22:00:00,94614572.18577033,0.0,6241423.555699501 
 10/17  23:00:00,92996084.01143198,0.0,6241899.194142669 
 10/17  24:00:00,93667496.03843878,0.0,3339296.514321888 
 10/18  01:00:00,108130418.68646811,0.0,5993942.888289366 
 10/18  02:00:00,110346218.75774941,0.0,3339296.514321888 
 10/18  03:00:00,104591493.79967909,0.0,3339296.514321888 
 10/18  04:00:00,103114311.4832664,0.0,3661022.5632584468 
 10/18  05:00:00,117604303.55407248,0.0,5672022.777608462 
 10/18  06:00:00,131963277.13656732,0.0,3339296.514321888 
 10/18  07:00:00,140496136.44868997,0.0,6241901.43021415 
 10/18  08:00:00,26631221.653195027,0.0,4464946.971688645 
 10/18  09:00:00,7892994.150112274,0.0,5503555.119259812 
 10/18  10:00:00,3413.0610856610474,0.0,6123257.656538045 
 10/18  11:00:00,0.0,0.0,6069112.050048141 
 10/18  12:00:00,0.0,0.0,3339296.514321888 
 10/18  13:00:00,0.0,0.0,6068595.445822889 
 10/18  14:00:00,0.0,0.0,3339296.514321888 
 10/18  15:00:00,0.0,0.0,6069055.437281775 
 10/18  16:00:00,0.0,0.0,3339296.514321888 
 10/18  17:00:00,0.0,0.0,3339296.514321888 
 10/18  18:00:00,0.0,0.0,6272893.2275805175 
 10/18  19:00:00,0.0,0.0,6272802.444300849 
 10/18  20:00:00,58371576.39304586,0.0,6272334.182608036 
 10/18  21:00:00,55604082.18041928,0.0,4808814.818140995 
 10/18  22:00:00,52295990.30141662,0.0,4787056.685666405 
 10/18  23:00:00,50393087.641293846,0.0,6241938.58642184 
 10/18  24:00:00,49148666.1746788,0.0,6241269.545288725 
 10/19  01:00:00,49370325.67840017,0.0,3339296.514321888 
 10/19  02:00:00,48715241.98636563,0.0,3339296.514321888 
 10/19  03:00:00,45735301.1255475,0.0,3339296.514321888 
 10/19  04:00:00,41092803.28307896,0.0,5993994.558983861 
 10/19  05:00:00,39029837.17067495,0.0,3339296.514321888 
 10/19  06:00:00,37821064.20178974,0.0,3339296.514321888 
 10/19  07:00:00,33957836.47313435,0.0,6241630.474111499 
 10/19  08:00:00,0.0,0.0,6241612.169407609 
 10/19  09:00:00,0.0,0.0,6407911.703949336 
 10/19  10:00:00,0.0,0.0,6408487.942117637 
 10/19  11:00:00,0.0,0.0,3339296.514321888 
 10/19  12:00:00,0.0,0.0,3339296.514321888 
 10/19  13:00:00,0.0,0.0,6069228.072790686 
 10/19  14:00:00,0.0,0.0,3339296.514321888 
 10/19  15:00:00,0.0,0.0,6069154.428925328 
 10/19  16:00:00,0.0,0.0,3339296.514321888 
 10/19  17:00:00,0.0,0.0,6068600.466139607 
 10/19  18:00:00,0.0,0.0,3339296.514321888 
 10/19  19:00:00,0.0,0.0,6272901.583904754 
 10/19  20:00:00,0.0,0.0,6272810.80587584 
 10/19  21:00:00,0.0,0.0,6272364.465150014 
 10/19  22:00:00,0.0,0.0,3742602.434691926 
 10/19  23:00:00,0.0,0.0,5838365.647472285 
 10/19  24:00:00,0.0,0.0,6241574.622366041 
 10/20  01:00:00,1158268.5942891387,0.0,3339296.514321888 
 10/20  02:00:00,5919656.049323647,0.0,3339296.514321888 
 10/20  03:00:00,13157423.461253816,0.0,5993787.620613802 
 10/20  04:00:00,16334046.010054411,0.0,3339296.514321888 
 10/20  05:00:00,12049113.808930116,0.0,3339296.514321888 
 10/20  06:00:00,7417002.483953271,0.0,5993903.794140378 
 10/20  07:00:00,5069877.825429833,0.0,3339296.514321888 
 10/20  08:00:00,0.0,0.0,6241275.410717491 
 10/20  09:00:00,0.0,0.0,6407686.425706433 
 10/20  10:00:00,0.0,0.0,6407848.720816914 
 10/20  11:00:00,0.0,0.0,3339296.514321888 
 10/20  12:00:00,0.0,0.0,6069134.641484501 
 10/20  13:00:00,0.0,0.0,3339296.514321888 
 10/20  14:00:00,0.0,0.0,6069174.591430565 
 10/20  15:00:00,0.0,0.0,3339296.514321888 
 10/20  16:00:00,0.0,0.0,5221132.435136659 
 10/20  17:00:00,0.0,0.0,4186829.2978242813 
 10/20  18:00:00,0.0,0.0,6272462.778052364 
 10/20  19:00:00,0.0,0.0,4666147.888036981 
 10/20  20:00:00,27328640.95997272,0.0,4945183.368912864 
 10/20  21:00:00,35246323.18568373,0.0,6272490.597321333 
 10/20  22:00:00,40661477.98148768,0.0,6241922.885941155 
 10/20  23:00:00,38834549.466217995,0.0,4655403.667271327 
 10/20  24:00:00,43830512.668655984,0.0,4925175.21264994 
 10/21  01:00:00,50753700.08671861,0.0,5662386.182937819 
 10/21  02:00:00,50373867.55592941,0.0,3670610.1492484747 
 10/21  03:00:00,64939919.909758754,0.0,3339296.514321888 
 10/21  04:00:00,76579803.96425985,0.0,3339296.514321888 
 10/21  05:00:00,85431656.93605267,0.0,5993998.691121165 
 10/21  06:00:00,91222782.7375918,0.0,3339296.514321888 
 10/21  07:00:00,92538586.69044973,0.0,6241831.2154138815 
 10/21  08:00:00,0.0,0.0,3339296.514321888 
 10/21  09:00:00,0.0,0.0,6408132.593732389 
 10/21  10:00:00,0.0,0.0,6407706.828426644 
 10/21  11:00:00,0.0,0.0,6068855.92734801 
 10/21  12:00:00,1510343.4768903893,0.0,3339296.514321888 
 10/21  13:00:00,2291269.9821669213,0.0,6069198.156566063 
 10/21  14:00:00,359973.6875326212,0.0,3339296.514321888 
 10/21  15:00:00,0.0,0.0,3339296.514321888 
 10/21  16:00:00,0.0,0.0,6068833.54477616 
 10/21  17:00:00,124360.7994445648,0.0,3339296.514321888 
 10/21  18:00:00,4102707.906552336,0.0,6272619.836608535 
 10/21  19:00:00,19869058.98525217,0.0,6272914.191574749 
 10/21  20:00:00,133264654.64041713,0.0,6272823.358308576 
 10/21  21:00:00,131847452.21252467,0.0,3339296.514321888 
 10/21  22:00:00,131694006.1462981,0.0,6241430.865212128 
 10/21  23:00:00,136108309.81870496,0.0,6241884.678230599 
 10/21  24:00:00,151123124.86024502,0.0,5588188.215999828 
 10/22  01:00:00,140622147.7560471,0.0,3935771.3663853365 
 10/22  02:00:00,131315531.42058195,0.0,3339296.514321888 
 10/22  03:00:00,148683096.81601387,0.0,3339296.514321888 
 10/22  04:00:00,157538735.68872103,0.0,5993989.088426739 
 10/22  05:00:00,152230713.35187238,0.0,3339296.514321888 
 10/22  06:00:00,123665630.02549632,0.0,3339296.514321888 
 10/22  07:00:00,107572753.15740587,0.0,6241279.179936374 
 10/22  08:00:00,2171349.791233793,0.0,6241968.584882449 
 10/22  09:00:00,1273957.772023558,0.0,6178481.172145283 
 10/22  10:00:00,466597.03124101774,0.0,5504664.6120685255 
 10/22  11:00:00,0.0,0.0,4344992.525131157 
 10/22  12:00:00,0.0,0.0,3339296.514321888 
 10/22  13:00:00,646656.857923545,0.0,6068812.752317101 
 10/22  14:00:00,259365.86369656178,0.0,3339296.514321888 
 10/22  15:00:00,0.0,0.0,6069196.829717774 
 10/22  16:00:00,2912.052753967117,0.0,3339296.514321888 
 10/22  17:00:00,428328.7423554547,0.0,5592630.359150636 
 10/22  18:00:00,1237654.43196868,0.0,3851738.170531259 
 10/22  19:00:00,14394137.570052084,0.0,6272200.474722931 
 10/22  20:00:00,134816110.80053523,0.0,6272315.643039463 
 10/22  21:00:00,147069579.75449175,0.0,6272781.779151795 
 10/22  22:00:00,151780807.2140314,0.0,3339296.514321888 
 10/22  23:00:00,148579470.68522716,0.0,6241495.914663937 
 10/22  24:00:00,151666037.12447727,0.0,6241773.861987738 
 10/23  01:00:00,148834197.97378168,0.0,3339296.514321888 
 10/23  02:00:00,145763550.2360625,0.0,3339296.514321888 
 10/23  03:00:00,150342922.51212153,0.0,5993847.945661899 
 10/23  04:00:00,161055108.95998517,0.0,3339296.514321888 
 10/23  05:00:00,163502900.21282807,0.0,3339296.514321888 
 10/23  06:00:00,160929187.5775012,0.0,3339296.514321888 
 10/23  07:00:00,162083796.88942367,0.0,6241928.8671903275 
 10/23  08:00:00,42918536.98255908,0.0,6241276.052580699 
 10/23  09:00:00,26461662.90721576,0.0,6408223.56052707 
 10/23  10:00:00,31507055.91731158,0.0,6407732.925379181 
 10/23  11:00:00,13278600.824299596,0.0,3339296.514321888 
 10/23  12:00:00,138477.4783274505,0.0,6068656.39148775 
 10/23  13:00:00,0.0,0.0,3339296.514321888 
 10/23  14:00:00,0.0,0.0,3339296.514321888 
 10/23  15:00:00,0.0,0.0,6069225.8295527715 
 10/23  16:00:00,0.0,0.0,3339296.514321888 
 10/23  17:00:00,0.0,0.0,6069152.199989378 
 10/23  18:00:00,0.0,0.0,5696256.9850863265 
 10/23  19:00:00,0.0,0.0,3915440.635893635 
 10/23  20:00:00,103697140.53934339,0.0,6272073.738431817 
 10/23  21:00:00,109605862.63034293,0.0,6272341.67005433 
 10/23  22:00:00,125377766.3196262,0.0,6241922.305618833 
 10/23  23:00:00,138624271.89503488,0.0,3339296.514321888 
 10/23  24:00:00,148047194.95498282,0.0,6241283.065715468 
 10/24  01:00:00,155612291.45207852,0.0,3339296.514321888 
 10/24  02:00:00,160236151.57033637,0.0,5993945.701181464 
 10/24  03:00:00,172838437.16256934,0.0,3339296.514321888 
 10/24  04:00:00,184138778.04313442,0.0,3339296.514321888 
 10/24  05:00:00,191342474.78054547,0.0,3339296.514321888 
 10/24  06:00:00,190476728.99194154,0.0,5993698.386595007 
 10/24  07:00:00,184401598.9002118,0.0,3519834.586059302 
 10/24  08:00:00,66911983.36995444,0.0,6060382.584368704 
 10/24  09:00:00,49465508.784512006,0.0,6408472.722902885 
 10/24  10:00:00,24545456.650368396,0.0,6408325.99468025 
 10/24  11:00:00,3856677.2932202215,0.0,4681765.956123759 
 10/24  12:00:00,0.0,0.0,4726127.257635387 
 10/24  13:00:00,0.0,0.0,3339296.514321888 
 10/24  14:00:00,0.0,0.0,6069143.43373359 
 10/24  15:00:00,0.0,0.0,3339296.514321888 
 10/24  16:00:00,0.0,0.0,6069173.964841787 
 10/24  17:00:00,0.0,0.0,3339296.514321888 
 10/24  18:00:00,5909068.669826975,0.0,6272441.332128208 
 10/24  19:00:00,22864742.42817061,0.0,6272947.858343363 
 10/24  20:00:00,146318486.36281043,0.0,3339296.514321888 
 10/24  21:00:00,154013849.25631845,0.0,6272857.05187249 
 10/24  22:00:00,162970261.86745048,0.0,6241423.493893605 
 10/24  23:00:00,161655709.02575868,0.0,6241899.29397126 
