Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 05/31  21:00:00,0.0,811924.4692142366,10037622.715297777 
 05/31  22:00:00,0.0,0.0,8825705.784660323 
 05/31  23:00:00,0.0,0.0,7767491.036831798 
 05/31  24:00:00,0.0,0.0,7767260.586414911 
 06/01  01:00:00,0.0,0.0,4566240.878071144 
 06/01  02:00:00,0.0,0.0,4566240.878071144 
 06/01  03:00:00,0.0,0.0,7220889.204512561 
 06/01  04:00:00,0.0,0.0,4566240.878071144 
 06/01  05:00:00,0.0,0.0,4566240.878071144 
 06/01  06:00:00,0.0,0.0,4566240.878071144 
 06/01  07:00:00,0.0,0.0,8375277.881195677 
 06/01  08:00:00,3625423.732607208,3190644.8367157946,9174862.259011125 
 06/01  09:00:00,653947.8381914434,3156215.481579718,9552564.672918871 
 06/01  10:00:00,213474.46393836781,2954077.2709729155,8203103.713304546 
 06/01  11:00:00,4460.246217178428,2845508.9502979238,7375793.261155805 
 06/01  12:00:00,0.0,2811829.674563522,7375816.9306456195 
 06/01  13:00:00,358990.28879930236,2468799.0066403607,4566240.878071144 
 06/01  14:00:00,619825.3945618459,2180789.8358635493,7375323.359721193 
 06/01  15:00:00,619132.9903945453,2208583.5792981572,4566240.878071144 
 06/01  16:00:00,829594.5440381835,2764099.726690582,7375390.335205872 
 06/01  17:00:00,1124706.1771733956,3567236.0093104094,5406284.131914133 
 06/01  18:00:00,1323822.7483173753,4800589.68273689,10144196.891008798 
 06/01  19:00:00,1388228.6171250953,3601941.4973759116,7843482.510821994 
 06/01  20:00:00,0.0,0.0,7843693.118447432 
 06/01  21:00:00,0.0,0.0,7843729.140679767 
 06/01  22:00:00,0.0,0.0,7768021.767898129 
 06/01  23:00:00,0.0,0.0,7767343.065112753 
 06/01  24:00:00,0.0,0.0,7767365.1311853295 
 06/02  01:00:00,0.0,0.0,7220672.5445353845 
 06/02  02:00:00,0.0,0.0,4566240.878071144 
 06/02  03:00:00,0.0,0.0,4566240.878071144 
 06/02  04:00:00,0.0,0.0,7220921.391127543 
 06/02  05:00:00,0.0,0.0,4566240.878071144 
 06/02  06:00:00,0.0,0.0,4566240.878071144 
 06/02  07:00:00,0.0,0.0,7767966.902142737 
 06/02  08:00:00,1523446.1968345162,1954594.0729989454,7767640.743218645 
 06/02  09:00:00,344784.8237116364,2028400.8881302834,11625809.978012115 
 06/02  10:00:00,0.0,2103668.09407371,8416892.627364922 
 06/02  11:00:00,0.0,2128812.8211264554,7375299.86110558 
 06/02  12:00:00,0.0,2941945.3177198633,4566240.878071144 
 06/02  13:00:00,0.0,4301266.457347241,7375192.068426494 
 06/02  14:00:00,0.0,6131449.409699852,4566240.878071144 
 06/02  15:00:00,0.0,8068665.135229328,7375134.818314835 
 06/02  16:00:00,0.0,11173671.797000859,6139501.527747515 
 06/02  17:00:00,0.0,15858321.267763922,5801867.437423527 
 06/02  18:00:00,0.0,19244529.077932347,7844300.710313933 
 06/02  19:00:00,0.0,16367173.786373954,7916438.885714863 
 06/02  20:00:00,0.0,2350928.6884814226,10181905.631738137 
 06/02  21:00:00,0.0,0.0,8709439.38405595 
 06/02  22:00:00,0.0,0.0,7767226.647241184 
 06/02  23:00:00,0.0,0.0,7767932.241522435 
 06/02  24:00:00,0.0,0.0,7767591.528030427 
 06/03  01:00:00,0.0,0.0,4566240.878071144 
 06/03  02:00:00,0.0,0.0,7220891.143669149 
 06/03  03:00:00,0.0,0.0,4566240.878071144 
 06/03  04:00:00,0.0,0.0,4566240.878071144 
 06/03  05:00:00,0.0,0.0,4566240.878071144 
 06/03  06:00:00,0.0,0.0,7220562.341256133 
 06/03  07:00:00,0.0,0.0,7767201.374143368 
 06/03  08:00:00,0.0,3068621.077900319,7767800.586255508 
 06/03  09:00:00,0.0,3326386.396253927,8202600.996346923 
 06/03  10:00:00,0.0,3995276.5628659325,11840181.193312109 
 06/03  11:00:00,0.0,5011050.158640073,4566240.878071144 
 06/03  12:00:00,0.0,6161839.094266718,7375586.57125324 
 06/03  13:00:00,0.0,6824469.872142356,4566240.878071144 
 06/03  14:00:00,0.0,10474322.853937885,7375395.850440907 
 06/03  15:00:00,0.0,17986236.257748768,5396885.970506493 
 06/03  16:00:00,0.0,25111119.22957445,6544610.502602029 
 06/03  17:00:00,0.0,28606308.727733847,7375165.838534346 
 06/03  18:00:00,0.0,28210468.435589954,7843616.000617485 
 06/03  19:00:00,0.0,23754383.67345682,7843863.087155564 
 06/03  20:00:00,0.0,6326539.844185704,7843657.112193621 
 06/03  21:00:00,0.0,600533.5041069933,7843689.581111791 
 06/03  22:00:00,0.0,0.0,8250667.081626124 
 06/03  23:00:00,0.0,0.0,9173710.950558767 
 06/03  24:00:00,0.0,0.0,9080079.601072822 
 06/04  01:00:00,0.0,0.0,4566240.878071144 
 06/04  02:00:00,0.0,0.0,4566240.878071144 
 06/04  03:00:00,0.0,0.0,4566240.878071144 
 06/04  04:00:00,0.0,0.0,7220460.420603488 
 06/04  05:00:00,0.0,0.0,4566240.878071144 
 06/04  06:00:00,0.0,0.0,4566240.878071144 
 06/04  07:00:00,0.0,0.0,7767743.489494373 
 06/04  08:00:00,0.0,3351721.5932726124,7767257.1505193245 
 06/04  09:00:00,0.0,3406784.840282859,11840241.134076703 
 06/04  10:00:00,0.0,3941278.5610871026,8202896.230215986 
 06/04  11:00:00,0.0,5025250.137625186,7375710.331052925 
 06/04  12:00:00,0.0,5483385.14631449,4566240.878071144 
 06/04  13:00:00,0.0,5983354.372648837,7375734.132649213 
 06/04  14:00:00,0.0,10389433.268385898,4566240.878071144 
 06/04  15:00:00,0.0,19109517.832532484,7375757.886206128 
 06/04  16:00:00,0.0,24904533.05355733,7375781.607612286 
 06/04  17:00:00,0.0,24329731.526463266,4566240.878071144 
 06/04  18:00:00,0.0,20406012.61394245,7843874.263313323 
 06/04  19:00:00,0.0,15765742.0155408,8865328.456526898 
 06/04  20:00:00,0.0,2393443.2160805124,10099652.643491339 
 06/04  21:00:00,0.0,29968.26643215041,7843686.802130596 
 06/04  22:00:00,0.0,0.0,7767737.204103986 
 06/04  23:00:00,0.0,0.0,7767894.590161768 
 06/04  24:00:00,0.0,0.0,7767203.849459799 
 06/05  01:00:00,0.0,0.0,4566240.878071144 
 06/05  02:00:00,0.0,0.0,7220917.377261988 
 06/05  03:00:00,0.0,0.0,4566240.878071144 
 06/05  04:00:00,0.0,0.0,4566240.878071144 
 06/05  05:00:00,0.0,0.0,4566240.878071144 
 06/05  06:00:00,0.0,0.0,7220349.347349568 
 06/05  07:00:00,0.0,0.0,7767525.899669364 
 06/05  08:00:00,2627009.880035585,3093263.418179398,7768080.566775791 
 06/05  09:00:00,2098495.0751385656,2904317.9146104483,8203147.589295013 
 06/05  10:00:00,1293330.3349739253,2636661.4108344233,11840012.069567896 
 06/05  11:00:00,596517.64006998,2469394.3751288396,4566240.878071144 
 06/05  12:00:00,365482.775484371,2314275.6754441485,7375462.174092889 
 06/05  13:00:00,272727.91741877183,2182057.301973751,4566240.878071144 
 06/05  14:00:00,301244.92037754616,2081686.0659170947,7375672.487385349 
 06/05  15:00:00,474478.2936763343,1997585.141236898,7375719.1680340255 
 06/05  16:00:00,667655.3652636309,1935885.860994751,4566240.878071144 
 06/05  17:00:00,987013.8516741906,1880550.7814470518,7375742.941700983 
 06/05  18:00:00,1396670.6263441509,1826098.1084949723,7844207.023551563 
 06/05  19:00:00,2098502.6761763645,1777020.622529772,7843465.646245591 
 06/05  20:00:00,0.0,0.0,7843527.391447077 
 06/05  21:00:00,0.0,0.0,7946931.340288174 
 06/05  22:00:00,0.0,0.0,9173933.115339879 
 06/05  23:00:00,0.0,0.0,9173669.310036872 
 06/05  24:00:00,0.0,0.0,8055900.686520184 
 06/06  01:00:00,0.0,0.0,4566240.878071144 
 06/06  02:00:00,0.0,0.0,4566240.878071144 
 06/06  03:00:00,0.0,0.0,4566240.878071144 
 06/06  04:00:00,0.0,0.0,7220344.27771909 
 06/06  05:00:00,0.0,0.0,4566240.878071144 
 06/06  06:00:00,0.0,0.0,4566240.878071144 
 06/06  07:00:00,0.0,0.0,7767230.39207162 
 06/06  08:00:00,1858139.9954168852,1816362.6188867642,7767050.744161172 
 06/06  09:00:00,120395.2218532117,1913446.614497188,11839996.111040348 
 06/06  10:00:00,0.0,2029927.2950546334,8202469.924439613 
 06/06  11:00:00,0.0,2191547.5449976297,7375219.478187412 
 06/06  12:00:00,0.0,2632198.8367240448,4566240.878071144 
 06/06  13:00:00,0.0,3772583.1930559003,7375146.868465564 
 06/06  14:00:00,0.0,6901559.312121358,6054089.543477867 
 06/06  15:00:00,0.0,11895601.51036737,5887276.118778343 
 06/06  16:00:00,0.0,16668798.14804316,7375153.266103677 
 06/06  17:00:00,0.0,21550909.8444572,4566240.878071144 
 06/06  18:00:00,0.0,24112511.774229556,7843470.384527601 
 06/06  19:00:00,0.0,19806007.95538495,9798296.22575035 
 06/06  20:00:00,0.0,4462335.440392901,9166886.375549652 
 06/06  21:00:00,0.0,80992.54087229018,7843700.0319210915 
 06/06  22:00:00,0.0,0.0,7768061.0246602325 
 06/06  23:00:00,0.0,0.0,7767272.938357083 
 06/06  24:00:00,0.0,0.0,7767464.801326945 
 06/07  01:00:00,0.0,0.0,4566240.878071144 
 06/07  02:00:00,0.0,0.0,7220940.715211341 
 06/07  03:00:00,0.0,0.0,4566240.878071144 
 06/07  04:00:00,0.0,0.0,4566240.878071144 
 06/07  05:00:00,0.0,0.0,6362659.322398111 
 06/07  06:00:00,0.0,0.0,5423799.841259776 
 06/07  07:00:00,0.0,0.0,7768003.058258784 
 06/07  08:00:00,21642.974605109008,2671564.261962695,7767385.064307668 
 06/07  09:00:00,0.0,2963629.6521825274,8856435.760174178 
 06/07  10:00:00,0.0,3745182.107000659,11185935.615932066 
 06/07  11:00:00,0.0,5442904.815343987,4566240.878071144 
 06/07  12:00:00,0.0,6956839.517039079,7375447.861471668 
 06/07  13:00:00,0.0,8222833.197711474,5312506.893857076 
 06/07  14:00:00,0.0,10960124.62959012,6629026.420378849 
 06/07  15:00:00,0.0,14896460.750400009,7375187.504435574 
 06/07  16:00:00,0.0,18870261.879275702,4566240.878071144 
 06/07  17:00:00,0.0,22833985.18534082,7375133.090314478 
 06/07  18:00:00,0.0,22561287.192702044,7844248.658759782 
 06/07  19:00:00,0.0,20275637.16345935,7843615.528535627 
 06/07  20:00:00,0.0,5670695.284588996,7843711.818966825 
 06/07  21:00:00,0.0,430348.61077635677,8879806.047772842 
 06/07  22:00:00,0.0,0.0,9174896.341416953 
 06/07  23:00:00,0.0,0.0,8549210.003124427 
 06/07  24:00:00,0.0,0.0,7767349.084658295 
 06/08  01:00:00,0.0,0.0,4566240.878071144 
 06/08  02:00:00,0.0,0.0,4566240.878071144 
 06/08  03:00:00,0.0,0.0,6112660.86766765 
 06/08  04:00:00,0.0,0.0,5673934.553360007 
 06/08  05:00:00,0.0,0.0,4566240.878071144 
 06/08  06:00:00,0.0,0.0,4566240.878071144 
 06/08  07:00:00,0.0,0.0,7767312.1901421975 
 06/08  08:00:00,0.0,3565792.3474320825,8659913.732338758 
 06/08  09:00:00,0.0,4182072.6506154304,10827198.390152872 
 06/08  10:00:00,0.0,6077922.861763019,8202367.557567418 
 06/08  11:00:00,0.0,7574476.987064276,7375810.420778938 
 06/08  12:00:00,0.0,8691347.507682199,4766661.004146711 
 06/08  13:00:00,0.0,9921766.520813774,7175220.992917453 
 06/08  14:00:00,0.0,14829460.662014931,7375438.004574671 
 06/08  15:00:00,0.0,24134077.758465253,4566240.878071144 
 06/08  16:00:00,0.0,32287692.276424654,7375285.36224431 
 06/08  17:00:00,0.0,36537918.237049505,4566240.878071144 
 06/08  18:00:00,0.0,36035202.66219123,8828990.914117284 
 06/08  19:00:00,0.0,30528574.62157925,10136424.348691747 
 06/08  20:00:00,0.0,9671261.360488318,7843481.248611296 
 06/08  21:00:00,0.0,2292573.602702999,7843693.757293152 
 06/08  22:00:00,0.0,90616.35512720654,7767250.6538995225 
 06/08  23:00:00,0.0,0.0,7767513.471463945 
 06/08  24:00:00,0.0,0.0,7768076.706726499 
 06/09  01:00:00,0.0,0.0,7220893.3971055895 
 06/09  02:00:00,0.0,0.0,4566240.878071144 
 06/09  03:00:00,0.0,0.0,4566240.878071144 
 06/09  04:00:00,0.0,0.0,4566240.878071144 
 06/09  05:00:00,0.0,0.0,7220208.035799055 
 06/09  06:00:00,0.0,0.0,4566240.878071144 
 06/09  07:00:00,0.0,0.0,7767345.447174651 
 06/09  08:00:00,0.0,5144839.1466237735,7767362.331436003 
 06/09  09:00:00,0.0,7568626.177819639,9879326.257131357 
 06/09  10:00:00,0.0,9944403.016551588,10161700.379124196 
 06/09  11:00:00,0.0,11519786.753638972,4566240.878071144 
 06/09  12:00:00,0.0,12533024.107250052,7375771.68557013 
 06/09  13:00:00,0.0,13482702.312296292,7375795.387448576 
 06/09  14:00:00,0.0,18240412.17583316,4566240.878071144 
 06/09  15:00:00,0.0,26810173.918744817,7375796.293695715 
 06/09  16:00:00,0.0,34531526.384887695,4566240.878071144 
 06/09  17:00:00,0.0,38623761.11956764,7375561.136475349 
 06/09  18:00:00,0.0,37819256.665971264,7843470.207714057 
 06/09  19:00:00,0.0,32808804.593198095,7844300.021123633 
 06/09  20:00:00,0.0,10928852.243421718,7914106.203682017 
 06/09  21:00:00,0.0,3776194.9675787967,10180592.157269675 
 06/09  22:00:00,0.0,1032820.5906877844,8617882.146979168 
 06/09  23:00:00,0.0,33301.21428480308,7767379.9104206655 
 06/09  24:00:00,0.0,0.0,7767330.019757996 
 06/10  01:00:00,0.0,0.0,4566240.878071144 
 06/10  02:00:00,0.0,0.0,4566240.878071144 
 06/10  03:00:00,0.0,0.0,7220925.194248665 
 06/10  04:00:00,0.0,0.0,4566240.878071144 
 06/10  05:00:00,0.0,0.0,4566240.878071144 
 06/10  06:00:00,0.0,47725.015953186885,4566240.878071144 
 06/10  07:00:00,0.0,212098.85458067025,8581230.931449033 
 06/10  08:00:00,0.0,8600789.039128687,9174818.484306134 
 06/10  09:00:00,0.0,10643758.197723461,9318717.91174033 
 06/10  10:00:00,0.0,12682069.632718056,8347363.578681045 
 06/10  11:00:00,0.0,14229242.933578694,7263643.201769894 
 06/10  12:00:00,0.0,15340716.693901308,7375496.537766183 
 06/10  13:00:00,0.0,15994515.924733711,4566240.878071144 
 06/10  14:00:00,0.0,20592011.35504952,7375327.990149376 
 06/10  15:00:00,0.0,29588888.086629406,4566240.878071144 
 06/10  16:00:00,0.0,37605147.61334808,7375209.928474257 
 06/10  17:00:00,0.0,42105441.3830974,5801214.21955355 
 06/10  18:00:00,0.0,42002830.11601649,9683847.897044696 
 06/10  19:00:00,0.0,36963167.24408783,7843459.867096406 
 06/10  20:00:00,0.0,13678544.666113855,7844381.698484135 
 06/10  21:00:00,0.0,5706380.909578074,7843563.292032046 
 06/10  22:00:00,0.0,3152199.424803636,7767977.655700001 
 06/10  23:00:00,0.0,2018041.6332944836,7767211.043110201 
 06/10  24:00:00,0.0,1179281.2828642577,7882417.372091003 
 06/11  01:00:00,0.0,500846.04841503024,7125287.484826779 
 06/11  02:00:00,0.0,180886.17482697556,4566240.878071144 
 06/11  03:00:00,0.0,155868.80304264615,4566240.878071144 
 06/11  04:00:00,0.0,161985.7648168048,7220466.297514809 
 06/11  05:00:00,0.0,242531.7149465469,4566240.878071144 
 06/11  06:00:00,0.0,1664547.637764638,4566240.878071144 
 06/11  07:00:00,0.0,2311411.7251429646,7768048.485466134 
 06/11  08:00:00,0.0,13895887.75307149,7767430.27967094 
 06/11  09:00:00,0.0,15014352.467466056,11839750.016289007 
 06/11  10:00:00,0.0,16328750.816980772,8203303.775707513 
 06/11  11:00:00,0.0,17491415.580049366,7375130.645922941 
 06/11  12:00:00,0.0,18563776.103426542,4566240.878071144 
 06/11  13:00:00,0.0,19313251.131065458,7375180.512561783 
 06/11  14:00:00,0.0,23996888.655280143,4566240.878071144 
 06/11  15:00:00,0.0,33275773.410612553,7375280.992639899 
 06/11  16:00:00,0.0,41362499.69303995,7017096.467273695 
 06/11  17:00:00,0.0,45514649.38934094,4924576.557207561 
 06/11  18:00:00,0.0,45136965.92580709,7844383.651495567 
 06/11  19:00:00,0.0,39810246.344386175,8290103.77914691 
 06/11  20:00:00,0.0,15489794.113190755,10181862.056554496 
 06/11  21:00:00,0.0,6858071.324369191,8336017.289554566 
 06/11  22:00:00,0.0,3798463.1052907985,7767349.386519541 
 06/11  23:00:00,0.0,2556858.136873186,7768013.846728335 
 06/11  24:00:00,0.0,1642678.380766021,7767360.094542099 
 06/12  01:00:00,0.0,933906.825343654,4566240.878071144 
 06/12  02:00:00,0.0,393201.31714230403,7220586.686045805 
 06/12  03:00:00,0.0,278236.0659359108,4566240.878071144 
 06/12  04:00:00,0.0,269814.21632410714,4566240.878071144 
 06/12  05:00:00,0.0,398604.75305523793,4566240.878071144 
 06/12  06:00:00,0.0,2170823.439249295,7220676.899981912 
 06/12  07:00:00,0.0,2975139.3720888407,7767250.049710284 
 06/12  08:00:00,0.0,14923585.350316966,7767954.4122591615 
 06/12  09:00:00,0.0,15868762.710721135,8202780.777188389 
 06/12  10:00:00,0.0,16827151.5669296,11840271.525289608 
 06/12  11:00:00,0.0,17799866.847495183,4566240.878071144 
 06/12  12:00:00,0.0,18693692.722758763,7375158.350290047 
 06/12  13:00:00,0.0,19608727.457969755,4566240.878071144 
 06/12  14:00:00,0.0,24322412.801877238,7375125.275850415 
 06/12  15:00:00,0.0,33571542.19096719,6274187.607289932 
 06/12  16:00:00,0.0,42011438.552645266,5667196.049655832 
 06/12  17:00:00,0.0,46582669.38461811,7375210.87077407 
 06/12  18:00:00,0.0,46335486.98854136,7843825.887094919 
 06/12  19:00:00,0.0,40929177.11560051,7843640.008625516 
 06/12  20:00:00,0.0,16368514.359561747,7843718.364372954 
 06/12  21:00:00,0.0,7642875.590563297,7843486.029429505 
 06/12  22:00:00,0.0,4198968.631796388,8658569.58985032 
 06/12  23:00:00,0.0,2987287.8538262076,9173597.676793244 
 06/12  24:00:00,0.0,2024887.8155124115,8672296.210397083 
 06/13  01:00:00,0.0,923236.7886209146,4566240.878071144 
 06/13  02:00:00,0.0,298405.06535087706,4566240.878071144 
 06/13  03:00:00,0.0,216270.3833441468,4566240.878071144 
 06/13  04:00:00,0.0,244062.3336428085,7220888.617955662 
 06/13  05:00:00,0.0,412502.34510647634,4566240.878071144 
 06/13  06:00:00,0.0,2300441.4577161707,4566240.878071144 
 06/13  07:00:00,0.0,3814874.3374648537,7767462.253959546 
 06/13  08:00:00,0.0,16256067.741335161,7767144.833976338 
 06/13  09:00:00,0.0,17550595.243286803,11840238.527087241 
 06/13  10:00:00,0.0,19072489.372356314,8202691.630833199 
 06/13  11:00:00,0.0,20367395.001979925,7375784.011328302 
 06/13  12:00:00,0.0,21118757.321853638,4566240.878071144 
 06/13  13:00:00,0.0,21746308.545949463,7375807.693574801 
 06/13  14:00:00,0.0,26151862.753614422,4734392.7483882615 
 06/13  15:00:00,0.0,34863666.12330929,7207515.855888991 
 06/13  16:00:00,0.0,43101236.57505524,7375458.8024587585 
 06/13  17:00:00,0.0,45879174.651312806,4566240.878071144 
 06/13  18:00:00,0.0,43586717.69070352,7843649.665129732 
 06/13  19:00:00,0.0,37709839.53183518,9236429.09643 
 06/13  20:00:00,0.0,14326643.489861503,9728978.341091802 
 06/13  21:00:00,0.0,6784907.898730202,7843456.41620338 
 06/13  22:00:00,0.0,3950908.0508671184,7767938.28206506 
 06/13  23:00:00,0.0,2671393.910933287,7767570.90921377 
 06/13  24:00:00,0.0,1812494.124911448,7767231.584016724 
 06/14  01:00:00,0.0,1120081.1336970872,4566240.878071144 
 06/14  02:00:00,0.0,756112.4920991006,7220351.005000241 
 06/14  03:00:00,0.0,591484.3140468576,4566240.878071144 
 06/14  04:00:00,0.0,479598.6057669624,4566240.878071144 
 06/14  05:00:00,0.0,466143.31023949204,4566240.878071144 
 06/14  06:00:00,0.0,446526.8741184291,7220419.635444707 
 06/14  07:00:00,0.0,430902.6965192716,7767831.99870225 
 06/14  08:00:00,0.0,8648393.827163067,7767794.898697209 
 06/14  09:00:00,0.0,8937361.606593186,8436242.443182608 
 06/14  10:00:00,0.0,8840990.794125127,11606625.401344096 
 06/14  11:00:00,0.0,8728390.09508415,4566240.878071144 
 06/14  12:00:00,0.0,8963667.02745651,7375745.123464493 
 06/14  13:00:00,0.0,9407679.190191822,4566240.878071144 
 06/14  14:00:00,0.0,10265493.174033253,7375768.866401615 
 06/14  15:00:00,0.0,12464732.797580522,7375792.575605576 
 06/14  16:00:00,0.0,13301199.982957482,4566240.878071144 
 06/14  17:00:00,0.0,9883744.997470355,7375816.257149788 
 06/14  18:00:00,0.0,6422733.2313459255,7844289.272686185 
 06/14  19:00:00,0.0,5339483.348037414,7843461.486968205 
 06/14  20:00:00,0.0,0.0,7843791.057791922 
 06/14  21:00:00,0.0,0.0,8317054.538273158 
 06/14  22:00:00,0.0,0.0,9172887.55725222 
 06/14  23:00:00,0.0,0.0,9100942.992433771 
 06/14  24:00:00,0.0,0.0,7767679.42727288 
 06/15  01:00:00,0.0,0.0,4566240.878071144 
 06/15  02:00:00,0.0,0.0,4566240.878071144 
 06/15  03:00:00,0.0,0.0,4566240.878071144 
 06/15  04:00:00,0.0,0.0,7220904.441314833 
 06/15  05:00:00,0.0,0.0,4566240.878071144 
 06/15  06:00:00,0.0,0.0,4566240.878071144 
 06/15  07:00:00,0.0,0.0,7767202.186897194 
 06/15  08:00:00,129119.44020678692,4087080.886116324,8112062.688055304 
 06/15  09:00:00,10042.180266966205,3975956.306525792,11448811.99668617 
 06/15  10:00:00,0.0,3681183.5232857727,8202355.979964743 
 06/15  11:00:00,0.0,3539011.205964001,7375288.805794235 
 06/15  12:00:00,0.0,3517699.512953661,4566240.878071144 
 06/15  13:00:00,0.0,3278815.7909957487,7375443.086165854 
 06/15  14:00:00,0.0,2913678.4390079714,7316086.324201531 
 06/15  15:00:00,0.0,2798269.699835908,4625802.58687644 
 06/15  16:00:00,0.0,2699424.119690774,7375716.668735213 
 06/15  17:00:00,7520.7786467845,2599237.314269066,4566240.878071144 
 06/15  18:00:00,212211.61068270056,2507780.0022129584,7997698.012902526 
 06/15  19:00:00,803474.9049103349,2408946.6828618506,10181313.580873312 
 06/15  20:00:00,0.0,0.0,8629928.451177824 
 06/15  21:00:00,0.0,0.0,7843895.332187948 
 06/15  22:00:00,0.0,0.0,7767727.21865076 
 06/15  23:00:00,0.0,0.0,7767204.591206742 
 06/15  24:00:00,0.0,0.0,7767895.315312777 
 06/16  01:00:00,0.0,0.0,4566240.878071144 
 06/16  02:00:00,0.0,0.0,7220889.275352673 
 06/16  03:00:00,0.0,0.0,4566240.878071144 
 06/16  04:00:00,0.0,0.0,4566240.878071144 
 06/16  05:00:00,0.0,0.0,7220559.039834183 
 06/16  06:00:00,0.0,0.0,4566240.878071144 
 06/16  07:00:00,0.0,0.0,7767984.234473982 
 06/16  08:00:00,242745.6260120803,2772046.3119466193,7767211.84551678 
 06/16  09:00:00,0.0,2848979.529555796,9257900.076152287 
 06/16  10:00:00,0.0,2793438.8637933135,10783719.56063438 
 06/16  11:00:00,0.0,2910947.800189605,4566240.878071144 
 06/16  12:00:00,0.0,3401852.7004639516,7375146.0455633495 
 06/16  13:00:00,0.0,4176104.326060105,6576064.227980768 
 06/16  14:00:00,0.0,3043047.714360605,5365394.496861525 
 06/16  15:00:00,0.0,3882767.1344426284,7375340.054521222 
 06/16  16:00:00,0.0,7075692.332292961,4566240.878071144 
 06/16  17:00:00,33775.55626600761,11054334.978656475,7375513.108620891 
 06/16  18:00:00,165320.40456818545,13306651.738085186,7843804.0304338895 
 06/16  19:00:00,28049.571726367958,11898266.671951035,7843944.441964624 
 06/16  20:00:00,0.0,1084452.9915832097,7843707.581167519 
 06/16  21:00:00,0.0,0.0,9419729.399575448 
 06/16  22:00:00,0.0,0.0,9174671.05456171 
 06/16  23:00:00,0.0,0.0,8022128.607375519 
 06/16  24:00:00,0.0,0.0,7767209.671308891 
 06/17  01:00:00,0.0,0.0,4566240.878071144 
 06/17  02:00:00,0.0,0.0,4566240.878071144 
 06/17  03:00:00,0.0,0.0,7220937.932246778 
 06/17  04:00:00,0.0,0.0,4566240.878071144 
 06/17  05:00:00,0.0,0.0,4566240.878071144 
 06/17  06:00:00,0.0,0.0,4566240.878071144 
 06/17  07:00:00,0.0,0.0,7776211.5957654 
 06/17  08:00:00,0.0,3222196.256483993,9174998.042059429 
 06/17  09:00:00,0.0,3983343.7442248533,10232847.610433344 
 06/17  10:00:00,0.0,5725327.353157171,8202591.919046652 
 06/17  11:00:00,0.0,7306812.846919364,7375157.985769128 
 06/17  12:00:00,0.0,8614765.481329778,6640350.219708072 
 06/17  13:00:00,0.0,9434691.81043883,5301132.0016691 
 06/17  14:00:00,0.0,13894840.666895684,7375375.357522722 
 06/17  15:00:00,0.0,22570695.358307324,4566240.878071144 
 06/17  16:00:00,0.0,31094737.648695882,7375560.077775449 
 06/17  17:00:00,0.0,35980296.38966142,4566240.878071144 
 06/17  18:00:00,0.0,35733719.02104149,9627399.028294947 
 06/17  19:00:00,0.0,31011134.99549346,9338437.615855651 
 06/17  20:00:00,0.0,12167268.034120925,7843527.614911886 
 06/17  21:00:00,0.0,3255882.246611972,7843567.356754346 
 06/17  22:00:00,0.0,341759.026962039,7767269.325156551 
 06/17  23:00:00,0.0,0.0,7767969.0056953225 
 06/17  24:00:00,0.0,0.0,7767474.613569574 
 06/18  01:00:00,0.0,0.0,7220891.660089346 
 06/18  02:00:00,0.0,0.0,4566240.878071144 
 06/18  03:00:00,0.0,0.0,4566240.878071144 
 06/18  04:00:00,0.0,0.0,4566240.878071144 
 06/18  05:00:00,0.0,0.0,7220264.521336126 
 06/18  06:00:00,0.0,0.0,4566240.878071144 
 06/18  07:00:00,0.0,0.0,7767212.470167597 
 06/18  08:00:00,0.0,7329708.773122044,7767912.735745804 
 06/18  09:00:00,0.0,9925268.927629935,10477533.19834624 
 06/18  10:00:00,0.0,12253147.201450152,9563573.328302093 
 06/18  11:00:00,0.0,14221645.839445923,5908847.9404451465 
 06/18  12:00:00,0.0,15566028.841960628,6032522.8206088925 
 06/18  13:00:00,0.0,16318685.651845345,7375132.22514593 
 06/18  14:00:00,0.0,20492123.65538855,4566240.878071144 
 06/18  15:00:00,0.0,27414501.886009343,7375185.165493881 
 06/18  16:00:00,0.0,31679009.352897644,4566240.878071144 
 06/18  17:00:00,0.0,34224803.733991556,7375288.725861766 
 06/18  18:00:00,0.0,34935350.802943096,7843551.096517142 
 06/18  19:00:00,0.0,31006547.444999892,7843987.932373581 
 06/18  20:00:00,0.0,11686966.11732933,8716823.71572401 
 06/18  21:00:00,0.0,4480884.350318519,10181038.650515143 
 06/18  22:00:00,0.0,2343421.8650734057,7833245.517074224 
 06/18  23:00:00,0.0,1047905.7448467758,7767201.539999131 
 06/18  24:00:00,0.0,258576.07759505662,7767831.532738154 
 06/19  01:00:00,0.0,62790.27392567615,4566240.878071144 
 06/19  02:00:00,0.0,42558.335284448374,4566240.878071144 
 06/19  03:00:00,0.0,33379.74964997847,7220908.166427664 
 06/19  04:00:00,0.0,30513.590270728633,4566240.878071144 
 06/19  05:00:00,0.0,83500.04061691526,4566240.878071144 
 06/19  06:00:00,0.0,639442.6467500675,5464413.396085059 
 06/19  07:00:00,0.0,1250076.6571255533,9173588.610187067 
 06/19  08:00:00,0.0,12467129.485214608,8483011.204767702 
 06/19  09:00:00,0.0,13407350.362438787,8202913.123893879 
 06/19  10:00:00,0.0,12740971.2870549,9935918.301083794 
